Property_ID,Micro_Market,Project_Name,Developer_Name,Unit_Size_Sqft,Configuration,Ticket_Price_Cr,Transaction_Type,Buyer_Type,Purchase_Quarter,Connectivity_Score,Amenity_Score,Possession_Status,Sales_Channel,NRI_Buyer,Locality_Infra_Score,Avg_Traffic_Time_Min,Buyer_Comments,Price_per_Sqft,Quarter_Number,Booking_Flag,Booking_Conversion_Helper
PROP000121,ELECTRONIC CITY,Project_120,Puravankara,8384.0,3BHK,11.63905332,Secondary,Startup Founder,2024-06-30,4.685633919,7.499766492,Ready to move,NRI Desk,no,5.003787842,62,Loved the amenities!,13882.458635496183,2,0,1
PROP000122,BANNERGHATTA ROAD,Project_121,Prestige,4564.0,4BHK,9.448732078,Primary,HNI,2024-09-30,7.54346533,9.672195771,Under construction,NRI Desk,yes,6.128554718,106,data_not_given,20702.74337861525,3,1,1
PROP000123,DOMLUR,Project_122,Tata Housing,6301.0,3BHK,7.982650727,Primary,NRI,2024-06-30,7.212035161,5.924881093,Under construction,Direct,no,5.590287932,97,Connectivity is poor.,12668.863239168386,2,1,1
PROP000124,BELLARY ROAD,Project_123,Embassy,6010.0,5BHK+,5.6992459,Primary,NRI,2024-12-31,8.627227604,6.996733221,Ready to move,Online,no,8.656267479,91,data_not_given,9482.938269550748,4,1,1
PROP000125,WHITEFIELD,Project_124,L&T Realty,7890.0,3BHK,12.75309764,Secondary,Startup Founder,2023-12-31,7.583729082,6.257531457,Ready to move,Online,yes,6.188800133,75,Loved the amenities!,16163.6218504436,4,0,1
PROP000126,YELAHANKA,Project_125,Puravankara,5027.0,3BHK,16.25799378,Primary,CXO,2023-09-30,5.036932644,6.665903993,Ready to move,Broker,no,9.774254451,24,Excellent location!,32341.344300775807,3,1,1
PROP000127,JP NAGAR,Project_126,Total Environment,4669.0,5BHK+,11.62,Primary,CXO,2024-06-30,7.485791093,8.648260997,Launch,Broker,no,8.576485916,54,data_not_given,24887.55622188905,2,1,1
PROP000128,KANAKAPURA ROAD,Project_127,Sobha,5634.0,4BHK,10.47697948,Primary,NRI,2024-12-31,6.026630513,6.842052553,Ready to move,Direct,no,8.379997333,50,Underpriced for location.,18595.987717429893,4,1,1
PROP000129,MG ROAD,Project_128,Godrej,6721.0,4BHK,7.498950012,Primary,HNI,2023-06-30,5.290758893,5.997131707,Under construction,Direct,yes,7.588044299,65,Too far from my office.,11157.491462579974,2,1,1
PROP000130,MG ROAD,Project_129,Total Environment,6010.0,5BHK+,12.719069067561703,Primary,Other,2023-06-30,7.918198053,7.89207484,Launch,Online,no,5.417263104,67,Underpriced for location.,21163.176485127624,2,1,1
PROP000131,MG ROAD,Project_130,L&T Realty,4687.0,5BHK+,8.236083889,Secondary,HNI,2023-06-30,9.110655851,6.130415663,Ready to move,Broker,yes,7.525067421,76,data_not_given,17572.186663110733,2,0,1
PROP000132,BANNERGHATTA ROAD,Project_131,RMZ,5939.0,4BHK,9.62,Primary,CXO,2024-03-31,7.732760587,8.092776621,Ready to move,NRI Desk,no,5.364499299,108,Underpriced for location.,16198.01313352416,1,1,1
PROP000133,KANAKAPURA ROAD,Project_132,RMZ,7790.0,3BHK,11.80642041,Primary,Startup Founder,2024-06-30,8.00592939,9.012307184,Launch,Online,yes,9.443906811,29,Will buy after possession.,15155.867021822849,2,1,1
PROP000134,BANNERGHATTA ROAD,Project_133,Total Environment,5610.0,4BHK,12.94988404,Primary,Other,2024-12-31,8.887370159,8.732921009,Ready to move,Direct,no,9.718231466,24,Underpriced for location.,23083.572263814618,4,1,1
PROP000135,BELLARY ROAD,Project_134,Puravankara,6004.0,3BHK,12.719069067561703,Secondary,NRI,2023-09-30,7.466885166,8.668223729,Under construction,Broker,yes,9.443482391,75,Excellent location!,21184.32556222802,3,0,1
PROP000136,BANNERGHATTA ROAD,Project_135,Tata Housing,5012.0,5BHK+,13.09457404,Secondary,CXO,2024-09-30,5.494354869,8.615851747,Launch,Direct,yes,6.173960298,16,Excellent location!,26126.444612928968,3,0,1
PROP000137,HEBBAL,Project_136,Puravankara,4455.0,4BHK,12.719069067561703,Primary,Other,2023-12-31,7.921230119,6.116135936,Ready to move,Direct,no,6.674316286,39,Great value for money.,28550.09891708575,4,1,1
PROP000138,KANAKAPURA ROAD,Project_137,Sobha,6862.0,4BHK,13.56412749,Primary,Startup Founder,2024-06-30,4.976607033,7.30926013,Launch,Online,yes,9.083228508,94,Excellent location!,19767.017618770038,2,1,1
PROP000139,SARJAPUR ROAD,Project_138,RMZ,7443.0,3BHK,17.63662782,Secondary,CXO,2025-03-31,9.495030415,6.264160184,Under construction,Broker,no,6.075045647,26,Great value for money.,23695.590245868603,1,0,1
PROP000140,KANAKAPURA ROAD,Project_139,Godrej,4322.0,3BHK,14.02553543,Primary,NRI,2025-03-31,9.955134367,5.085655948,Ready to move,Online,no,6.570679953,48,data_not_given,32451.493359555756,1,1,1
PROP000141,YELAHANKA,Project_140,Embassy,5275.0,5BHK+,6.711965888,Secondary,CXO,2023-12-31,7.950897757,7.93788649,Ready to move,Online,no,9.864726613,77,data_not_given,12724.105948815164,4,0,1
PROP000142,HEBBAL,Project_141,Sobha,5568.0,3BHK,11.06429871,Primary,HNI,2025-03-31,8.803693345,9.045302374,Launch,Online,yes,6.308722737,35,Too far from my office.,19871.226131465515,1,1,1
PROP000143,MG ROAD,Project_142,RMZ,7817.0,4BHK,10.95409228,Primary,Other,2024-09-30,7.555904814,8.929591297,Ready to move,NRI Desk,yes,6.106017735,67,Underpriced for location.,14013.166534476142,3,1,1
PROP000144,YELAHANKA,Project_143,Prestige,7432.0,5BHK+,8.72,Primary,Other,2023-06-30,5.47751654,8.708126541,Under construction,Broker,yes,5.86462225,67,Underpriced for location.,11733.046286329387,2,1,1
PROP000145,YELAHANKA,Project_144,Brigade,5841.0,3BHK,16.40008753,Primary,Other,2025-03-31,4.855895028,8.705046459,Under construction,Direct,no,9.692042881,34,data_not_given,28077.533864064375,1,1,1
PROP000146,BELLARY ROAD,Project_145,Puravankara,5996.5,3BHK,9.094891146,Secondary,Startup Founder,2024-03-31,9.952351265,7.824741743,Ready to move,Direct,yes,6.690427783,78,Loved the amenities!,15166.99932627366,1,0,1
PROP000147,KORAMANGALA,Project_146,Brigade,5996.5,3BHK,10.3,Primary,CXO,2024-09-30,5.000822759,7.847802733,Launch,NRI Desk,no,5.360857888,36,Connectivity is poor.,17176.686400400235,3,1,1
PROP000148,RAJAJINAGAR,Project_147,RMZ,6971.0,3BHK,12.49123322,Secondary,CXO,2023-09-30,4.068754388,8.357130286,Launch,NRI Desk,no,5.117023791,62,data_not_given,17918.854138574094,3,0,1
PROP000149,HEBBAL,Project_148,Total Environment,6051.0,4BHK,12.719069067561703,Primary,Other,2023-09-30,8.069841918,8.191896235,Under construction,NRI Desk,no,6.919892641,60,Great value for money.,21019.780313273346,3,1,1
PROP000150,YELAHANKA,Project_149,Brigade,8803.0,4BHK,10.84,Secondary,NRI,2023-12-31,4.177421566,9.372346273,Ready to move,Broker,yes,8.711310302,48,Great view from 15th floor.,12313.983869135522,4,0,1
PROP000151,RAJAJINAGAR,Project_150,L&T Realty,8678.0,5BHK+,9.321530636,Secondary,NRI,2024-12-31,5.63856052,5.211055076,Launch,Direct,no,5.428076931,58,Underpriced for location.,10741.565609587462,4,0,1
PROP000152,RAJAJINAGAR,Project_151,L&T Realty,6472.0,5BHK+,9.953399817,Secondary,Startup Founder,2024-06-30,9.637320749,6.173217226,Ready to move,NRI Desk,no,9.65184242,88,Great value for money.,15379.171534301606,2,0,1
PROP000153,HEBBAL,Project_152,Puravankara,6007.0,4BHK,12.719069067561703,Primary,CXO,2024-06-30,5.153751621,8.889801431,Launch,NRI Desk,no,9.9600686,88,Will buy after possession.,21173.745742569838,2,1,1
PROP000154,KORAMANGALA,Project_153,Tata Housing,6618.0,3BHK,14.76900988,Secondary,NRI,2023-12-31,6.553808107,9.290483932,Ready to move,NRI Desk,no,7.825954375,111,Will buy after possession.,22316.424720459356,4,0,1
PROP000155,WHITEFIELD,Project_154,Brigade,5996.5,3BHK,9.23,Secondary,Other,2023-12-31,9.642084177,5.731174797,Under construction,Direct,no,9.061930453,73,data_not_given,15392.312182106229,4,0,1
PROP000156,JP NAGAR,Project_155,RMZ,5500.0,5BHK+,11.98384366,Secondary,NRI,2023-09-30,6.106227343,6.727473589,Ready to move,Broker,no,9.91062057,119,Excellent location!,21788.806654545453,3,0,1
PROP000157,SARJAPUR ROAD,Project_156,Sobha,3061.0,5BHK+,16.38894684,Primary,HNI,2024-09-30,8.327390359,7.945176428,Under construction,Online,no,6.626037841,79,data_not_given,53541.15269519765,3,1,1
PROP000158,JP NAGAR,Project_157,Brigade,4324.0,4BHK,12.25777675,Primary,Startup Founder,2023-06-30,7.76070389,9.701745181,Ready to move,Online,no,7.605437671,36,Agent was not responsive.,28348.2348519889,2,1,1
PROP000159,KANAKAPURA ROAD,Project_158,Puravankara,8587.0,3BHK,8.802672318,Secondary,HNI,2023-09-30,9.37821737,6.825736575,Ready to move,NRI Desk,yes,9.849832979,100,Too far from my office.,10251.161427739607,3,0,1
PROP000160,MG ROAD,Project_159,Godrej,4296.0,3BHK,12.16842937,Primary,NRI,2024-12-31,4.977690215,6.947235512,Launch,NRI Desk,yes,7.950868691,29,Great value for money.,28325.021810986964,4,1,1
PROP000161,SARJAPUR ROAD,Project_160,Puravankara,7139.0,4BHK,12.719069067561703,Primary,CXO,2024-09-30,9.688140069,8.506917647,Launch,Direct,no,9.691731788,116,Will buy after possession.,17816.317506039646,3,1,1
PROP000162,KANAKAPURA ROAD,Project_161,Sobha,6010.0,5BHK+,13.09747084,Secondary,CXO,2023-12-31,6.827757396,5.991796983,Launch,NRI Desk,no,8.35005974,98,Will buy after possession.,21792.796738768717,4,0,1
PROP000163,YELAHANKA,Project_162,Sobha,6540.0,3BHK,12.719069067561703,Primary,Other,2023-12-31,9.518313694,5.25623669,Ready to move,Direct,yes,8.375449968,51,Too far from my office.,19448.117840308412,4,1,1
PROP000164,MG ROAD,Project_163,Sobha,7058.0,5BHK+,17.29238101,Primary,HNI,2023-06-30,4.698073368,6.956277217,Ready to move,Direct,yes,9.605695345,40,Great view from 15th floor.,24500.398143950126,2,1,1
PROP000165,DOMLUR,Project_164,Sobha,7160.0,5BHK+,11.06,Primary,Startup Founder,2024-12-31,8.919317661,6.085962468,Launch,Broker,yes,7.166658043,75,Great view from 15th floor.,15446.927374301677,4,1,1
PROP000166,HEBBAL,Project_165,Tata Housing,4512.0,5BHK+,11.14719298,Primary,Startup Founder,2024-03-31,9.851541714,9.923543421,Under construction,NRI Desk,yes,8.716900766,73,Excellent location!,24705.65820035461,1,1,1
PROP000167,ELECTRONIC CITY,Project_166,Puravankara,7679.0,4BHK,12.719069067561703,Secondary,Other,2023-12-31,4.41199143,5.364996898,Ready to move,Online,no,8.289242611,96,Great value for money.,16563.444546896342,4,0,1
PROP000168,SARJAPUR ROAD,Project_167,Total Environment,8609.0,3BHK,10.21305238,Primary,HNI,2024-06-30,4.360624604,5.543013075,Under construction,NRI Desk,no,8.07818041,103,Great view from 15th floor.,11863.227297014753,2,1,1
PROP000169,SARJAPUR ROAD,Project_168,Total Environment,5703.0,4BHK,14.34400297,Secondary,Startup Founder,2024-12-31,9.841923985,8.380930696,Ready to move,Online,yes,7.773447028,83,Underpriced for location.,25151.679765035944,4,0,1
PROP000170,HENNUR ROAD,Project_169,Puravankara,5047.0,3BHK,9.344960392,Primary,Startup Founder,2023-06-30,6.176965278,9.621295787,Ready to move,Broker,yes,7.979013897,19,Will buy after possession.,18515.871591044186,2,1,1
PROP000171,YELAHANKA,Project_170,Prestige,8375.0,4BHK,11.31729542,Primary,CXO,2024-09-30,6.75799665,8.90540433,Launch,Broker,yes,9.100400655,73,Great value for money.,13513.18856119403,3,1,1
PROP000172,WHITEFIELD,Project_171,RMZ,3490.0,3BHK,12.719069067561703,Secondary,Startup Founder,2025-03-31,7.154150984,5.935689009,Under construction,Online,no,6.592690381,47,Connectivity is poor.,36444.3239758215,1,0,1
PROP000173,RAJAJINAGAR,Project_172,Total Environment,4691.0,4BHK,14.84,Secondary,Other,2023-12-31,4.594358032,8.939421411,Launch,NRI Desk,yes,8.310816653,109,Underpriced for location.,31635.045832445106,4,0,1
PROP000174,MG ROAD,Project_173,Tata Housing,6546.0,4BHK,12.02,Secondary,Startup Founder,2024-03-31,7.420824233,6.764384874,Launch,Direct,no,5.61518779,15,Agent was not responsive.,18362.358692331196,1,0,1
PROP000175,YELAHANKA,Project_174,Godrej,5996.5,3BHK,11.24105265,Secondary,CXO,2023-06-30,4.438840449,8.027419471,Ready to move,Direct,no,8.473373209,105,data_not_given,18746.022930042524,2,0,1
PROP000176,JAYANAGAR,Project_175,RMZ,4439.0,3BHK,12.719069067561703,Secondary,HNI,2024-12-31,6.125589903,8.445462117,Launch,Broker,no,7.627018498,51,Too far from my office.,28653.005333547426,4,0,1
PROP000177,KORAMANGALA,Project_176,RMZ,3696.0,3BHK,9.258260984,Secondary,Startup Founder,2024-03-31,6.600136554,6.481954138,Launch,Online,yes,5.909033908,24,data_not_given,25049.407424242425,1,0,1
PROP000178,RAJAJINAGAR,Project_177,SNN Raj,7378.0,5BHK+,14.71600537,Primary,Other,2023-12-31,8.319508132,7.499766492,Launch,Online,no,7.427845749,47,data_not_given,19945.792043914338,4,1,1
PROP000179,HEBBAL,Project_178,L&T Realty,6010.0,5BHK+,16.05422083,Primary,Other,2023-09-30,7.257540356,5.972202196,Launch,Online,no,5.446404949,53,Great view from 15th floor.,26712.513860232943,3,1,1
PROP000180,RAJAJINAGAR,Project_179,Tata Housing,7013.0,4BHK,10.59,Primary,CXO,2025-03-31,5.645239368,7.229383617,Launch,Online,yes,5.147053044,100,Too far from my office.,15100.527591615572,1,1,1
PROP000181,WHITEFIELD,Project_180,Embassy,3852.0,5BHK+,12.68007006,Primary,NRI,2024-06-30,8.25222657,9.171796703,Ready to move,Online,yes,7.843788582,93,Too far from my office.,32918.14657320872,2,1,1
PROP000182,BELLARY ROAD,Project_181,Total Environment,7780.0,3BHK,10.08248015,Secondary,NRI,2025-03-31,6.435880146,6.324662172,Launch,NRI Desk,yes,8.799042127,105,Will buy after possession.,12959.486053984576,1,0,1
PROP000183,HENNUR ROAD,Project_182,Prestige,7651.0,5BHK+,12.63,Secondary,HNI,2024-09-30,8.344194892,5.049569284,Launch,NRI Desk,yes,5.374896844,16,data_not_given,16507.64605933865,3,0,1
PROP000184,RAJAJINAGAR,Project_183,Brigade,6203.0,5BHK+,4.92,Secondary,CXO,2023-06-30,5.941902935,6.082103234,Under construction,Direct,no,9.982089135,54,Underpriced for location.,7931.645977752701,2,0,1
PROP000185,HEBBAL,Project_184,RMZ,3641.0,3BHK,5.787577753,Primary,Other,2023-12-31,8.18443057,8.533742818,Launch,Broker,yes,6.788053688,24,Loved the amenities!,15895.571966492722,4,1,1
PROP000186,WHITEFIELD,Project_185,SNN Raj,4240.0,3BHK,15.7831307,Secondary,CXO,2024-09-30,7.944593528,9.06791124,Launch,Direct,no,7.403086086,72,Agent was not responsive.,37224.36485849057,3,0,1
PROP000187,JP NAGAR,Project_186,Puravankara,3017.0,5BHK+,14.65,Secondary,HNI,2023-09-30,9.988127749,6.146741005,Ready to move,Broker,yes,6.340774678,39,Will buy after possession.,48558.17036791515,3,0,1
PROP000188,SARJAPUR ROAD,Project_187,L&T Realty,6007.0,4BHK,14.46718067,Primary,CXO,2023-09-30,5.327459179,7.27044006,Ready to move,Broker,yes,9.11630934,62,Loved the amenities!,24083.86993507574,3,1,1
PROP000189,BELLARY ROAD,Project_188,Sobha,7706.0,3BHK,12.09299316,Primary,Other,2023-09-30,4.951205772,9.25565635,Under construction,Direct,yes,5.36897039,76,Agent was not responsive.,15692.957643394759,3,1,1
PROP000190,HENNUR ROAD,Project_189,Brigade,4987.0,3BHK,14.71897518,Primary,Startup Founder,2023-09-30,4.906563292,9.630969777,Ready to move,Direct,no,7.776540693,96,Excellent location!,29514.688550230596,3,1,1
PROP000191,SARJAPUR ROAD,Project_190,Embassy,5866.0,5BHK+,16.55,Primary,CXO,2025-03-31,7.380883399,6.227197338,Under construction,NRI Desk,yes,9.72349372,55,Excellent location!,28213.43334469826,1,1,1
PROP000192,KORAMANGALA,Project_191,Total Environment,3898.0,3BHK,18.28726646,Secondary,HNI,2023-06-30,8.986002843,7.702047572,Launch,NRI Desk,yes,6.546827981,33,Agent was not responsive.,46914.485531041566,2,0,1
PROP000193,KANAKAPURA ROAD,Project_192,RMZ,3477.0,4BHK,18.99652397,Secondary,CXO,2023-06-30,7.7061697,7.460952463,Ready to move,Direct,no,5.199465243,91,Too far from my office.,54634.81153293068,2,0,1
PROP000194,BELLARY ROAD,Project_193,Sobha,6010.0,5BHK+,10.00544788,Primary,Other,2024-06-30,4.403038839,9.055414582,Launch,Broker,yes,5.101617527,80,data_not_given,16647.99980033278,2,1,1
PROP000195,BELLARY ROAD,Project_194,Prestige,3816.0,4BHK,12.719069067561703,Primary,Startup Founder,2023-12-31,6.400871981,9.436474353,Launch,Online,no,7.795796795,105,Will buy after possession.,33330.89378291851,4,1,1
PROP000196,JP NAGAR,Project_195,RMZ,6882.0,4BHK,13.39291012,Secondary,Startup Founder,2023-06-30,5.422437456,8.357117169,Ready to move,Direct,no,6.260782512,53,Great view from 15th floor.,19460.781923859344,2,0,1
PROP000197,JP NAGAR,Project_196,Godrej,6276.0,5BHK+,13.67924127,Primary,Startup Founder,2023-12-31,8.201193789,6.672354804,Ready to move,Online,yes,7.214246453,99,Underpriced for location.,21796.11419694073,4,1,1
PROP000198,MG ROAD,Project_197,Godrej,3983.0,3BHK,12.719069067561703,Secondary,HNI,2023-09-30,9.111507852,8.816176858,Launch,Direct,no,7.074080246,72,Great value for money.,31933.38957459629,3,0,1
PROP000199,BANNERGHATTA ROAD,Project_198,Sobha,4027.0,3BHK,10.10033707,Primary,NRI,2024-12-31,8.917679778,9.097799481,Under construction,NRI Desk,yes,5.354191286,108,Great value for money.,25081.542264713185,4,1,1
PROP000200,RAJAJINAGAR,Project_199,Embassy,4480.0,4BHK,13.18,Secondary,HNI,2024-03-31,7.094495573,9.580530684,Launch,Direct,yes,9.807833161,47,Great value for money.,29419.64285714286,1,0,1
PROP000201,BELLARY ROAD,Project_200,Embassy,3501.0,3BHK,13.50908584,Primary,Startup Founder,2023-09-30,6.759335617,8.616636013,Launch,Online,yes,8.83978256,99,Loved the amenities!,38586.36343901743,3,1,1
PROP000202,ELECTRONIC CITY,Project_201,Prestige,5577.0,3BHK,11.69348649,Primary,HNI,2025-03-31,6.035366754,7.884286347,Ready to move,Direct,yes,7.545227087,116,Will buy after possession.,20967.34174287251,1,1,1
PROP000203,SARJAPUR ROAD,Project_202,Puravankara,6678.0,4BHK,12.42735074,Secondary,Startup Founder,2024-12-31,4.803845005,6.520785111,Under construction,Broker,no,6.393203213,72,data_not_given,18609.390146750524,4,0,1
PROP000204,HEBBAL,Project_203,Tata Housing,8788.0,3BHK,15.74,Primary,Startup Founder,2023-06-30,8.627779061,8.759484287,Under construction,Broker,yes,6.37932006,61,Connectivity is poor.,17910.787437414656,2,1,1
PROP000205,INDIRANAGAR,Project_204,RMZ,6010.0,5BHK+,9.802186057,Secondary,Other,2024-06-30,4.190526612,7.086344185,Launch,NRI Desk,yes,9.201795234,24,Loved the amenities!,16309.79377204659,2,0,1
PROP000206,BANNERGHATTA ROAD,Project_205,Brigade,5812.0,3BHK,13.1369965,Secondary,CXO,2023-06-30,6.327644397,5.989230697,Under construction,Online,yes,8.366292843,81,Loved the amenities!,22603.228664831382,2,0,1
PROP000207,ELECTRONIC CITY,Project_206,Total Environment,6007.0,4BHK,16.68821325,Secondary,CXO,2023-09-30,9.463161354,9.648466632,Launch,Broker,no,5.669152247,43,Connectivity is poor.,27781.27725986349,3,0,1
PROP000208,INDIRANAGAR,Project_207,SNN Raj,5130.0,4BHK,13.53,Primary,NRI,2023-06-30,4.727022437,7.719147469,Launch,NRI Desk,yes,8.749009561,103,data_not_given,26374.269005847953,2,1,1
PROP000209,HENNUR ROAD,Project_208,Prestige,8755.0,3BHK,14.50978487,Secondary,NRI,2024-06-30,9.919854029,7.22365452,Ready to move,Broker,no,8.077192698,79,Will buy after possession.,16573.140913763567,2,0,1
PROP000210,WHITEFIELD,Project_209,SNN Raj,6007.0,4BHK,9.699388993,Primary,Other,2024-03-31,5.818935664,7.033817515,Ready to move,Online,yes,7.70207609,46,Great view from 15th floor.,16146.810376227733,1,1,1
PROP000211,SARJAPUR ROAD,Project_210,Puravankara,6007.0,4BHK,7.699679359,Secondary,Other,2023-09-30,8.024277578,9.750313023,Ready to move,Direct,no,9.870472854,112,Connectivity is poor.,12817.844779424006,3,0,1
PROP000212,SARJAPUR ROAD,Project_211,SNN Raj,6010.0,5BHK+,13.78857637,Primary,Other,2023-09-30,7.419954552,9.044190133,Launch,NRI Desk,no,9.238093286,112,Excellent location!,22942.72274542429,3,1,1
PROP000213,BANNERGHATTA ROAD,Project_212,L&T Realty,5114.0,3BHK,12.59883032,Secondary,CXO,2024-06-30,6.588186291,7.533110973,Under construction,NRI Desk,yes,5.552382243,33,Too far from my office.,24635.960735236604,2,0,1
PROP000214,BELLARY ROAD,Project_213,Total Environment,3686.0,3BHK,2.40568793,Primary,NRI,2025-03-31,9.356298884,5.98863473,Launch,Online,no,7.730539073,75,Excellent location!,6526.554340748779,1,1,1
PROP000215,KORAMANGALA,Project_214,Sobha,4938.0,4BHK,12.36843553,Secondary,NRI,2025-03-31,6.579456455,8.7789722,Ready to move,Direct,no,7.740373004,16,Loved the amenities!,25047.45955852572,1,0,1
PROP000216,BANNERGHATTA ROAD,Project_215,Sobha,5444.0,4BHK,11.29365684,Secondary,HNI,2024-03-31,5.69035716,6.172892925,Ready to move,Online,no,8.095850205,61,Too far from my office.,20745.144819985308,1,0,1
PROP000217,INDIRANAGAR,Project_216,Puravankara,4481.0,4BHK,7.5,Primary,Startup Founder,2025-03-31,9.051539496,5.383947968,Ready to move,Online,no,8.506883655,64,Great view from 15th floor.,16737.335416201742,1,1,1
PROP000218,BANNERGHATTA ROAD,Project_217,Embassy,5392.0,5BHK+,12.13790939,Secondary,NRI,2024-09-30,8.628668182,6.568752214,Under construction,NRI Desk,yes,8.233199587,34,data_not_given,22510.959551186945,3,0,1
